SourceTitle	TargetTitle	Length	Ratio	SourcePlace	TargetPlace	SourceText	TargetText
radcliffe_udolpho_9_g	radcliffe_udolpho_46_g	30	0.9	376	201	, received letters from her au	, received a letter from the a
radcliffe_udolpho_9_g	radcliffe_udolpho_26_g	30	0.9	6122	25465	t the sound of his voice, lost	t the sound of his voice, Emil
radcliffe_udolpho_9_g	radcliffe_udolpho_1_g	33	0.9090909090909091	2519	20252	 the tones of that instrument his	 the tones of the instrument, whi
radcliffe_udolpho_9_g	radcliffe_udolpho_1_g	39	0.9230769230769231	4250	6676	 Monsieur and Madame St. Aubert, a few 	 Monsieur and Madame St. Aubert, made h
radcliffe_udolpho_9_g	radcliffe_udolpho_1_g	37	0.918918918918919	4250	22180	 Monsieur and Madame St. Aubert, a fe	 Monsieur and Madame St. Aubert she f
radcliffe_udolpho_9_g	radcliffe_udolpho_1_g	31	0.9032258064516129	4250	24237	 Monsieur and Madame St. Aubert	 Monsieur or Madame St. Aubert.
radcliffe_udolpho_9_g	radcliffe_udolpho_6_g	36	0.9722222222222222	8687	11991	ng the shores of the Mediterranean, 	ng the shores of the Mediterranean; 
radcliffe_udolpho_9_g	radcliffe_udolpho_6_g	33	0.9393939393939394	8698	14276	es of the Mediterranean, and had 	es of the Mediterranean, and the 
radcliffe_udolpho_9_g	radcliffe_udolpho_6_g	31	0.9032258064516129	9238	43362	 and Emily, perceiving that she	 and Emily, perceiving the late
radcliffe_udolpho_9_g	lewis_monk_9_g	36	0.9166666666666666	4644	52339	ered herself sufficiently to proceed	ered herself sufficiently to receive
radcliffe_udolpho_9_g	doyle_scarlet_13_d	35	0.9142857142857143	6961	236	, and expressed his hopes, that M. 	, and expressed his hopes that he h
radcliffe_udolpho_9_g	radcliffe_udolpho_25_g	30	0.9333333333333333	8884	19687	 sunk into a silence, which Em	 sunk into a silence, which wa
radcliffe_udolpho_9_g	radcliffe_udolpho_2_g	46	0.9130434782608695	8683	14857	 along the shores of the Mediterranean, and ha	 along the shores of the Mediterranean, toward
radcliffe_udolpho_9_g	radcliffe_udolpho_57_g	30	0.9	9475	2532	 the retrospect of all that ha	 the retrospect of all the dan
radcliffe_udolpho_9_g	radcliffe_udolpho_36_g	30	0.9	8703	8739	 the Mediterranean, and had th	 the Mediterranean, and a part
radcliffe_udolpho_9_g	collins_moonstone_67_d	30	0.9	9493	4121	 all that had happened, since 	 all that had happened in the 
radcliffe_udolpho_9_g	stoker_dracula_12_g	37	0.9459459459459459	4996	2920	 trembling hand, she opened the door 	 trembling hands, we opened the door 
radcliffe_udolpho_9_g	radcliffe_udolpho_34_g	36	0.9166666666666666	9092	47625	, that it was his intention to retur	, that it was her intention to retir
radcliffe_udolpho_9_g	collins_moonstone_74_d	30	0.9666666666666667	5241	12632	, with her eyes fixed on the c	, with her eyes fixed on the s
radcliffe_udolpho_9_g	radcliffe_udolpho_50_g	31	0.9032258064516129	6122	52057	t the sound of his voice, lost 	t the sound of his voice, she r
radcliffe_udolpho_9_g	radcliffe_udolpho_18_g	30	0.9333333333333333	5242	47907	 with her eyes fixed on the cu	 with her eyes fixed on the dy
radcliffe_udolpho_9_g	radcliffe_udolpho_13_g	33	0.9090909090909091	1035	31179	tion would not suffer her to ques	tion would not suffer either to s
radcliffe_udolpho_9_g	radcliffe_udolpho_13_g	32	0.9375	4293	25033	 preceding that, on which the la	 preceding that, on which she wa
radcliffe_udolpho_9_g	radcliffe_udolpho_13_g	32	0.96875	7175	36608	 Emily continued to weep, and Va	 Emily continued to weep, and wa
radcliffe_udolpho_9_g	radcliffe_udolpho_48_g	30	0.9666666666666667	1035	19812	tion would not suffer her to q	tion would not suffer her to c
radcliffe_udolpho_9_g	radcliffe_udolpho_22_g	43	0.9069767441860465	707	2662	 the scenes of her early happiness, now ren	 the scenes of her early happiness, often s
radcliffe_udolpho_9_g	radcliffe_udolpho_22_g	33	0.9090909090909091	5241	35681	, with her eyes fixed on the curr	, with her eyes fixed on the door
radcliffe_udolpho_9_g	shelley_frankenstein_54_g	32	0.90625	4392	18438	 the woods, that surrounded the 	 the woods that surrounded it an
radcliffe_udolpho_9_g	shelley_frankenstein_54_g	30	0.9	9141	16184	e on the following day, he ask	e on the following day. The da
radcliffe_udolpho_9_g	stoker_dracula_3_g	30	0.9333333333333333	9493	21342	 all that had happened, since 	 all that has happened since I
radcliffe_udolpho_9_g	shelley_frankenstein_49_g	30	0.9	7084	599	 could no longer repress, the 	 could no longer suppress the 
radcliffe_udolpho_9_g	radcliffe_udolpho_10_g	32	0.9375	1035	11143	tion would not suffer her to que	tion would not suffer her to rep
radcliffe_udolpho_9_g	radcliffe_udolpho_10_g	30	0.9	1039	33822	 would not suffer her to quest	 would not suffer her to judge
radcliffe_udolpho_9_g	radcliffe_udolpho_12_g	31	0.9354838709677419	5242	8834	 with her eyes fixed on the cur	 with her eyes fixed on the far
radcliffe_udolpho_9_g	radcliffe_udolpho_12_g	30	0.9333333333333333	6671	29638	 countenance of Valancourt, li	 countenance of Valancourt, on
radcliffe_udolpho_9_g	radcliffe_udolpho_12_g	30	0.9333333333333333	9238	30951	 and Emily, perceiving that sh	 and Emily, perceiving that Va
radcliffe_udolpho_9_g	stoker_dracula_9_g	30	0.9333333333333333	9493	123	 all that had happened, since 	 all that has happened since w
radcliffe_udolpho_9_g	radcliffe_udolpho_47_g	30	0.9333333333333333	8458	14592	 returned to the mention of he	 returned to the mention of si
radcliffe_udolpho_9_g	radcliffe_udolpho_54_g	31	0.9032258064516129	2879	29692	d the full value of the educati	d the full value of the qualiti
radcliffe_udolpho_9_g	collins_moonstone_76_d	30	0.9	1681	3950	. In the first days of her aff	. In the first days of her wid
radcliffe_udolpho_9_g	radcliffe_udolpho_35_g	34	0.9411764705882353	8689	913	 the shores of the Mediterranean, 	 the shore of the Mediterranean. T
collins_moonstone_68_d	doyle_adventures_3_d	32	0.90625	4514	25369	, I felt that it would be an act	, I felt that it would be a stra
collins_moonstone_68_d	doyle_adventures_3_d	32	0.9375	18234	8040	 Tottenham Court Road; and he de	 Tottenham Court Road, and he le
collins_moonstone_68_d	stoker_dracula_14_g	37	0.9459459459459459	25875	6983	 opened the door, and announced Mr. G	 opened the door, and announced "Dr. 
collins_moonstone_68_d	lewis_monk_3_g	32	0.9375	11723	912	 immediately conducted him into 	 immediately conducted him to hi
collins_moonstone_68_d	collins_moonstone_69_d	56	0.9285714285714286	1040	3309	 the fallen nature which we all inherit from Adam—has un	 the fallen nature which we all inherit from Adam—it is 
collins_moonstone_68_d	collins_moonstone_69_d	31	0.9032258064516129	3115	5805	 sacred regard for truth is (th	 sacred regard for truth on the
collins_moonstone_68_d	collins_moonstone_69_d	31	0.9032258064516129	6518	1959	 the Mothers’-Small-Clothes-Con	 the Mothers’-Small-Clothes nex
collins_moonstone_68_d	collins_moonstone_69_d	30	0.9	10795	4806	e in Northumberland Street, St	e in Northumberland Street; an
collins_moonstone_68_d	collins_moonstone_69_d	31	0.9032258064516129	10969	1959	 the Mothers’-Small-Clothes-Con	 the Mothers’-Small-Clothes nex
collins_moonstone_68_d	collins_moonstone_69_d	30	0.9	11592	4806	e in Northumberland Street. A 	e in Northumberland Street; an
collins_moonstone_68_d	collins_moonstone_69_d	34	0.9117647058823529	17559	4807	 in Northumberland Street, and mus	 in Northumberland Street; and I m
collins_moonstone_68_d	collins_moonstone_69_d	31	0.9032258064516129	18680	4807	 in Northumberland Street now h	 in Northumberland Street; and 
collins_moonstone_68_d	collins_moonstone_69_d	31	0.9354838709677419	19482	4807	 in Northumberland Street had g	 in Northumberland Street; and 
collins_moonstone_68_d	collins_moonstone_69_d	38	0.9473684210526315	22909	4797	 adventure in Northumberland Street.” 	 adventure in Northumberland Street; a
collins_moonstone_68_d	collins_moonstone_69_d	31	0.967741935483871	23685	4807	 in Northumberland Street and A	 in Northumberland Street; and 
collins_moonstone_68_d	collins_moonstone_64_d	30	0.9	1318	6515	 Mr. Franklin Blake. I have be	 Mr. Franklin Blake. In the me
collins_moonstone_68_d	collins_moonstone_89_d	30	0.9	6970	49011	 Mr. Godfrey Ablewhite, was as	 Mr. Godfrey Ablewhite was ent
collins_moonstone_68_d	collins_moonstone_89_d	30	0.9	6970	57492	 Mr. Godfrey Ablewhite, was as	 Mr. Godfrey Ablewhite was too
collins_moonstone_68_d	collins_moonstone_89_d	30	0.9333333333333333	20097	36552	 a valuable of great price whi	 a valuable of great price. Th
collins_moonstone_68_d	collins_moonstone_89_d	36	0.9166666666666666	20305	36647	 on the personal application of the 	 on the personal application of Mr. 
collins_moonstone_68_d	collins_moonstone_89_d	32	0.96875	23632	40473	 Lady Verinder’s country house, 	 Lady Verinder’s country house. 
collins_moonstone_68_d	collins_moonstone_81_d	30	0.9	23427	9146	 the loss of the Moonstone, an	 the loss of the Moonstone wer
collins_moonstone_68_d	christie_secretadversary_16_d	30	0.9	4517	781	 felt that it would be an act 	 felt that it would be a pity 
collins_moonstone_68_d	collins_moonstone_79_d	44	0.9090909090909091	10496	6407	 instructions to wait for an answer. Such in	 instructions to wait for an answer. The ans
collins_moonstone_68_d	collins_moonstone_79_d	30	0.9	25656	7756	 her secret with discovery?” “	 her secret with discovery thr
collins_moonstone_68_d	poe_marieroget_1_d	32	0.90625	24340	53982	 under the circumstances. Here s	 under the circumstances, there 
collins_moonstone_68_d	doyle_signoffour_6_d	30	0.9	12178	13000	 communicating with the front 	 communicating with the roof, 
collins_moonstone_68_d	collins_hauntedhotel_20_u	48	0.9166666666666666	17778	13479	ence, he found a letter waiting for him, which w	ence, he found a letter waiting for him when he 
collins_moonstone_68_d	doyle_scarlet_3_d	30	0.9	24340	6944	 under the circumstances. Here	 under the circumstances, seem
collins_moonstone_68_d	lewis_monk_2_g	31	0.9032258064516129	20476	1928	ly present themselves with the 	ly present themselves at the Ab
collins_moonstone_68_d	walpole_castleofotranto_3_g	30	0.9	15400	22057	 to the knowledge of the landl	 to the knowledge of the stran
collins_moonstone_68_d	radcliffe_udolpho_6_g	30	0.9333333333333333	14476	15407	e in the neighbourhood), that 	e in the neighbourhood that ac
collins_moonstone_68_d	christie_styles_10_d	32	0.90625	21886	25168	 that something was wrong. Certa	 that something was wrong. Dorca
collins_moonstone_68_d	collins_moonstone_77_d	30	0.9	10950	82	s on the subject of the Mother	s on the subject of the Moonst
collins_moonstone_68_d	collins_moonstone_70_d	38	0.9210526315789473	5724	9001	 passed over the manner in which she g	 passed over the manner in which this 
collins_moonstone_68_d	collins_moonstone_70_d	30	0.9	6970	14008	 Mr. Godfrey Ablewhite, was as	 Mr. Godfrey Ablewhite was in 
collins_moonstone_68_d	collins_moonstone_70_d	30	0.9	12901	9322	nce of my admirable friend at 	nce of my admirable friend, wh
collins_moonstone_68_d	collins_moonstone_70_d	31	0.9032258064516129	17559	8887	 in Northumberland Street, and 	 in Northumberland Street? Egad
collins_moonstone_68_d	collins_moonstone_70_d	31	0.9032258064516129	19482	8887	 in Northumberland Street had g	 in Northumberland Street? Egad
collins_moonstone_68_d	collins_moonstone_70_d	34	0.9411764705882353	20098	10988	a valuable of great price which Mr	a valuable of great price,’ which 
collins_moonstone_68_d	collins_moonstone_70_d	31	0.9032258064516129	21255	11604	 accidentally speaking to him. 	 accidentally speaking to Mr. L
collins_moonstone_68_d	collins_moonstone_70_d	31	0.9032258064516129	23685	8887	 in Northumberland Street and A	 in Northumberland Street? Egad
collins_moonstone_68_d	radcliffe_udolpho_16_g	30	0.9	13615	39419	d, and concluded that he was a	d, and concluded that he had s
collins_moonstone_68_d	radcliffe_udolpho_33_g	30	0.9	13621	19531	 concluded that he was alone a	 concluded, that she was gone 
collins_moonstone_68_d	radcliffe_udolpho_33_g	30	0.9	19777	4659	 difference between the two ca	 difference between the warm c
collins_moonstone_68_d	austen_northangerabbey_22_g	30	0.9	9301	2352	 should be the first to pass t	 should be the first to posses
collins_moonstone_68_d	collins_hauntedhotel_27_u	30	0.9	12218	3694	, without the slightest previo	, without the slightest reserv
collins_moonstone_68_d	collins_moonstone_56_d	32	0.90625	25802	13479	” As the word passed her lips, a	” As the words passed his lips, 
collins_moonstone_68_d	collins_moonstone_80_d	32	0.90625	23427	12284	 the loss of the Moonstone, and 	 the loss of the Moonstone, is t
collins_moonstone_68_d	doyle_baskervilles_9_u	30	0.9	24340	4111	 under the circumstances. Here	 under the circumstances expec
collins_moonstone_68_d	collins_moonstone_67_d	32	0.9375	1315	14899	 to Mr. Franklin Blake. I have b	 to Mr. Franklin Blake. I leave 
collins_moonstone_68_d	collins_moonstone_67_d	35	0.9142857142857143	20846	22932	 communicated to the police, and th	 communicate with the police, and t
collins_moonstone_68_d	collins_moonstone_67_d	30	0.9	25656	2528	 her secret with discovery?” “	 her secret with discovery, th
collins_moonstone_68_d	stoker_dracula_12_g	31	0.9032258064516129	13339	5922	 did not understand, but in ton	 did not understand, but with t
collins_moonstone_68_d	christie_styles_5_d	31	0.9032258064516129	16047	33077	 the explanation of the landlor	 the explanation of the blank l
collins_moonstone_68_d	collins_hauntedhotel_6_u	30	0.9333333333333333	24338	1345	en under the circumstances. He	en under the circumstances. Li
collins_moonstone_68_d	collins_moonstone_74_d	34	0.9117647058823529	5736	22132	 the manner in which she gave her 	 the manner in which he gave his a
collins_moonstone_68_d	collins_moonstone_74_d	30	0.9	6970	20622	 Mr. Godfrey Ablewhite, was as	 Mr. Godfrey Ablewhite was exp
collins_moonstone_68_d	collins_moonstone_74_d	33	0.9090909090909091	7877	7229	 Mr. Godfrey Ablewhite. Living in	 Mr. Godfrey Ablewhite. Having fi
collins_moonstone_68_d	collins_moonstone_74_d	30	0.9	15362	13416	othing out of the common had h	othing out of the common to he
collins_moonstone_68_d	collins_moonstone_74_d	31	0.9032258064516129	24340	19863	 under the circumstances. Here 	 under the circumstances. She w
collins_moonstone_68_d	collins_moonstone_74_d	33	0.9696969696969697	25713	18376	t. “What can you possibly mean? D	t. “What can you possibly mean?” 
collins_moonstone_68_d	radcliffe_udolpho_13_g	30	0.9	23468	41563	 of the circumstances had actu	 of the circumstances he had a
collins_moonstone_68_d	christie_secretadversary_14_d	34	0.9117647058823529	24340	6221	 under the circumstances. Here sur	 under the circumstances. Severe s
collins_moonstone_68_d	stoker_dracula_2_g	33	0.9393939393939394	12057	12689	 was looking at the book, the pos	 was looking at the books, the do
collins_moonstone_68_d	collins_moonstone_72_d	30	1.0	6515	5765	 of the Mothers’-Small-Clothes	 of the Mothers’-Small-Clothes
collins_moonstone_68_d	collins_moonstone_72_d	31	1.0	10965	5764	t of the Mothers’-Small-Clothes	t of the Mothers’-Small-Clothes
collins_moonstone_68_d	collins_moonstone_72_d	37	0.918918918918919	23424	7603	 of the loss of the Moonstone, and wh	 of the loss of the Moonstone, let wh
collins_moonstone_68_d	doyle_adventures_5_d	31	0.9032258064516129	7741	34282	had been the victims of an outr	had been the victim of an unfor
collins_moonstone_68_d	doyle_adventures_5_d	30	0.9	21391	34379	tion of the authorities, at wh	tion of the authorities to the
collins_moonstone_68_d	collins_moonstone_73_d	30	0.9	4103	2581	 in Miss Clack’s narrative, is	 in Miss Clack’s narrative? So
collins_moonstone_68_d	collins_moonstone_73_d	30	0.9	10950	2223	s on the subject of the Mother	s on the subject of the Moonst
